Date,RELIANCE.NS_close,ADANIPOWER.NS_close,returns,mean,zscore,longs,shorts,exits,long_market,short_market,ret_RELIANCE.NS,ret_ADANIPOWER.NS,RELIANCE.NS,ADANIPOWER.NS,total
2023-01-24,2407.44580078125,274.6499938964844,2.1708240931973606,2.1699948311775406,0.022398782743305454,0.0,0.0,1.0,0.0,0.0,-0.5904650742897588,0.5307399797457979,-0.0,-0.0,-0.0
2023-01-25,2374.163330078125,261.0,2.207879965007774,2.173610941329504,0.9752315195130121,0.0,0.0,0.0,0.0,0.0,-1.3824805813831609,-4.969959657683098,-0.0,0.0,0.0
2023-01-27,2329.12255859375,247.9499969482422,2.24001979071236,2.178365651542212,1.8078374577155383,0.0,0.0,0.0,0.0,0.0,-1.897121858203954,-5.000001169255864,-0.0,0.0,0.0
2023-01-30,2351.443603515625,235.5500030517578,2.3008614998000034,2.1845061547028743,2.9941872451960605,0.0,1.0,0.0,0.0,0.0,0.9583456585192218,-5.001005867756792,0.0,0.0,0.0
2023-01-31,2345.564453125,223.8000030517578,2.349528547359027,2.1916057741045223,3.2803192951825997,0.0,1.0,0.0,0.0,1.0,-0.2500230233816847,-4.988325131720828,0.2500230233816847,-4.988325131720828,-4.738302108339143
2023-02-01,2331.663330078125,212.64999389648438,2.3946895744443193,2.199918012952236,3.2486613850982358,0.0,1.0,0.0,0.0,1.0,-0.5926557689921674,-4.982130921908345,0.5926557689921674,-4.982130921908345,-4.3894751529161775
2023-02-02,2318.759033203125,202.0500030517578,2.4402722154407255,2.2085218344870206,3.1251632158559577,0.0,1.0,0.0,0.0,1.0,-0.5534373984672825,-4.984712508332601,0.5534373984672825,-4.984712508332601,-4.431275109865318
2023-02-03,2320.802001953125,191.9499969482422,2.492433189872105,2.217244124205715,3.0421297653357726,0.0,1.0,0.0,0.0,1.0,0.08810612576581889,-4.998765627797774,-0.08810612576581889,-4.998765627797774,-5.086871753563593
2023-02-06,2303.313720703125,182.35000610351562,2.5361761624411283,2.2267069386343423,2.8788882212335407,0.0,1.0,0.0,0.0,1.0,-0.7535447330398015,-5.0012977324063845,0.7535447330398015,-5.0012977324063845,-4.247752999366583
2023-02-07,2297.783203125,173.25,2.5849644743412474,2.239131340061245,2.7500560590584806,0.0,1.0,0.0,0.0,1.0,-0.2401113460322124,-4.990406251124435,0.2401113460322124,-4.990406251124435,-4.750294905092223
2023-02-08,2343.671142578125,181.89999389648438,2.5560167913495144,2.2519438264205154,2.2088821642926653,0.0,1.0,0.0,0.0,1.0,1.9970526109998943,4.9927814698322415,-1.9970526109998943,4.9927814698322415,2.995728858832347
2023-02-09,2347.7568359375,172.8000030517578,2.609080739347263,2.2681544535677385,2.2727950025251453,0.0,1.0,0.0,0.0,1.0,0.17432878210381642,-5.0027438977844,-0.17432878210381642,-5.0027438977844,-5.177072679888217
2023-02-10,2328.4248046875,164.1999969482422,2.6518620900121856,2.285915841203264,2.2486432254441664,0.0,1.0,0.0,0.0,1.0,-0.8234256186194999,-4.976855296084526,0.8234256186194999,-4.976855296084526,-4.153429677465026
2023-02-13,2315.171875,156.0,2.697383200575319,2.304597198215867,2.2238405830607406,0.0,1.0,0.0,0.0,1.0,-0.5691800594470386,-4.993908100270506,0.5691800594470386,-4.993908100270506,-4.424728040823467
2023-02-14,2369.729248046875,148.1999969482422,2.7719682940028783,2.325235096845932,2.307109935588885,0.0,1.0,0.0,0.0,1.0,2.3565150231826815,-5.000001956255007,-2.3565150231826815,-5.000001956255007,-7.356516979437688
2023-02-15,2423.389404296875,140.8000030517578,2.845581954142611,2.3481893009161925,2.3367257066820035,0.0,1.0,0.0,0.0,1.0,2.264400302027192,-4.993248346063572,-2.264400302027192,-4.993248346063572,-7.257648648090764
2023-02-16,2421.496337890625,147.8000030517578,2.7962809203492096,2.3690711677405125,1.8975968283032714,0.0,0.0,0.0,0.0,1.0,-0.07811647615910688,4.97159080133458,0.07811647615910688,4.97159080133458,5.049707277493686
2023-02-17,2431.6103515625,155.14999389648438,2.7519166614098025,2.3887829610646674,1.5650358086891782,0.0,0.0,0.0,0.0,1.0,0.41767619110608667,4.972930103494444,-0.41767619110608667,4.972930103494444,4.555253912388357
2023-02-20,2405.901123046875,162.89999389648438,2.692543321559537,2.405590652756692,1.2197931246421878,0.0,0.0,0.0,0.0,1.0,-1.0572922795424322,4.995166164924747,1.0572922795424322,4.995166164924747,6.052458444467179
2023-02-21,2425.531982421875,171.0,2.652142597004511,2.420775717943042,0.9803989062934982,0.0,0.0,0.0,0.0,1.0,0.8159462243460425,4.9723796236989415,-0.8159462243460425,4.9723796236989415,4.156433399352899
2023-02-22,2370.526123046875,162.4499969482422,2.680496959009913,2.436402861214702,1.0291148798933507,0.0,0.0,0.0,0.0,1.0,-2.267785367236308,-5.000001784653696,2.267785367236308,-5.000001784653696,-2.732216417417388
2023-02-23,2359.166259765625,154.35000610351562,2.726840765349817,2.453637548952875,1.1434283157111877,0.0,0.0,0.0,0.0,1.0,-0.47921274398988745,-4.986144042407881,0.47921274398988745,-4.986144042407881,-4.506931298417994
2023-02-24,2375.309326171875,146.64999389648438,2.7848341967827444,2.473223856825846,1.2915779218881007,0.0,0.0,0.0,0.0,1.0,0.6842699762861892,-4.9886698429199905,-0.6842699762861892,-4.9886698429199905,-5.67293981920618
2023-02-27,2359.51513671875,139.35000610351562,2.829222628641046,2.494953307274946,1.3753399142038956,0.0,0.0,0.0,0.0,1.0,-0.6649319008307564,-4.97783027397981,0.6649319008307564,-4.97783027397981,-4.3128983731490536
2023-02-28,2314.374755859375,146.3000030517578,2.7612355172934118,2.514040578613299,1.02728007705454,0.0,0.0,0.0,0.0,1.0,-1.9131210542751242,4.987439285133144,1.9131210542751242,4.987439285133144,6.900560339408268
2023-03-01,2335.6494140625,153.60000610351562,2.7216933926385147,2.5324212289886474,0.8073130773718877,0.0,0.0,0.0,0.0,1.0,0.9192399869236034,4.989749076885008,-0.9192399869236034,4.989749076885008,4.070509089961405
2023-03-02,2317.8623046875,161.25,2.665444663822437,2.54859564277254,0.5172775437438422,0.0,0.0,0.0,0.0,1.0,-0.7615487696016054,4.980464578451138,0.7615487696016054,4.980464578451138,5.742013348052744
2023-03-03,2377.003173828125,169.3000030517578,2.641923495418758,2.563883899823984,0.3619627279204997,0.0,0.0,1.0,0.0,1.0,2.5515264224722056,4.992249954578498,-2.5515264224722056,4.992249954578498,2.4407235321062926
2023-03-06,2400.22119140625,177.75,2.602938106491868,2.5779698472774104,0.12292162996711602,0.0,0.0,1.0,0.0,0.0,0.976776885860553,4.991138095643666,0.0,-0.0,0.0
2023-03-08,2408.841064453125,186.60000610351562,2.557933703580524,2.5904996503799307,-0.17234518673751173,0.0,0.0,1.0,0.0,0.0,0.3591282785827321,4.978906387350568,0.0,-0.0,0.0
2023-03-09,2350.9453125,195.89999389648438,2.4849684930971696,2.600971130376591,-0.6708354895400914,0.0,0.0,0.0,0.0,0.0,-2.4034691540045228,4.983916124745247,-0.0,-0.0,-0.0
2023-03-10,2314.52392578125,204.89999389648438,2.424437272304198,2.6081897072864715,-1.1485725111054215,0.0,0.0,0.0,0.0,0.0,-1.5492230518973416,4.594180847578633,-0.0,-0.0,-0.0
2023-03-13,2276.45849609375,215.10000610351562,2.359273158505175,2.612164819546232,-1.6660433454093624,0.0,0.0,0.0,0.0,0.0,-1.64463323379348,4.978044173190321,-0.0,-0.0,-0.0
2023-03-14,2267.9384765625,204.35000610351562,2.406792297865359,2.615695846148411,-1.436771890771465,0.0,0.0,0.0,0.0,0.0,-0.3742664118792316,-4.997675357957276,-0.0,0.0,0.0
2023-03-15,2229.175537109375,201.8000030517578,2.4021099587500605,2.617448559861445,-1.5125922809033336,0.0,0.0,0.0,0.0,0.0,-1.7091706787336514,-1.2478605214555683,-0.0,0.0,0.0
2023-03-16,2218.064697265625,198.6999969482422,2.412594202476743,2.6180453807958597,-1.452646098255127,0.0,0.0,0.0,0.0,0.0,-0.4984282152206698,-1.5361774314346932,-0.0,0.0,0.0
2023-03-17,2215.274658203125,199.9499969482422,2.4050643539505194,2.6168717854128527,-1.4801906997237329,0.0,0.0,0.0,0.0,0.0,-0.12578709114929865,0.6290890886755385,-0.0,-0.0,-0.0
2023-03-20,2193.50146484375,190.1999969482422,2.445178254350896,2.615296620895479,-1.1751581850797075,0.0,0.0,0.0,0.0,0.0,-0.9828665388623148,-4.876219129187498,-0.0,0.0,0.0
2023-03-21,2261.710693359375,199.6999969482422,2.4270605247530015,2.6116594329725413,-1.2460294478198866,0.0,0.0,0.0,0.0,0.0,3.109604876442784,4.994742456586465,0.0,-0.0,0.0
2023-03-22,2268.58642578125,204.0500030517578,2.4085471197769683,2.605778854487065,-1.2918152334614719,0.0,0.0,0.0,0.0,0.0,0.30400583249055035,2.178270490731671,0.0,-0.0,0.0
2023-03-23,2239.8876953125,201.39999389648438,2.4088880575920064,2.600874563361815,-1.2256303532712514,0.0,0.0,0.0,0.0,0.0,-1.2650490253580227,-1.2987057660573842,-0.0,0.0,0.0
2023-03-24,2195.54443359375,192.60000610351562,2.433569797227809,2.5950241986245,-1.0117706745048949,0.0,0.0,0.0,0.0,0.0,-1.9797091528985566,-4.369408172619793,-0.0,0.0,0.0
2023-03-27,2229.673828125,183.0,2.5001244355001164,2.5899662768074307,-0.5611038258216267,0.0,0.0,0.0,0.0,0.0,1.5544843460710833,-4.984426687066645,0.0,0.0,0.0
2023-03-28,2240.0869140625,173.85000610351562,2.556077051455297,2.585256071836764,-0.18360669328374793,0.0,0.0,1.0,0.0,0.0,0.46702283563406777,-4.999996664745565,0.0,0.0,0.0
2023-03-29,2226.833740234375,182.5,2.5015858350645876,2.576243323205487,-0.4798050582081554,0.0,0.0,1.0,0.0,0.0,-0.5916365898539944,4.975549952718383,-0.0,-0.0,-0.0
2023-03-31,2322.8447265625,191.60000610351562,2.4951379913716365,2.564561857779788,-0.4702471643570823,0.0,0.0,1.0,0.0,0.0,4.311547134992666,4.986304714255141,0.0,-0.0,0.0
2023-04-03,2323.2431640625,190.5500030517578,2.5008047606948445,2.5547126524579755,-0.38134149371383214,0.0,0.0,1.0,0.0,0.0,0.017152997591440844,-0.5480182767794495,0.0,0.0,0.0
2023-04-05,2317.6630859375,190.10000610351562,2.5007643848568684,2.5463409099062115,-0.33355111135483223,0.0,0.0,1.0,0.0,0.0,-0.24018485069993156,-0.2361568832512484,-0.0,0.0,0.0
2023-04-06,2333.2080078125,192.1999969482422,2.496462946331197,2.5398048973985996,-0.3232755724739852,0.0,0.0,1.0,0.0,0.0,0.6707153412124134,1.1046768949513064,0.0,-0.0,0.0
2023-04-10,2316.66650390625,194.0,2.4800264205711025,2.5340676915174862,-0.40701505380442987,0.0,0.0,1.0,0.0,0.0,-0.7089596748709348,0.9365260563674926,-0.0,-0.0,-0.0
2023-04-11,2328.126220703125,194.0,2.4849608668333176,2.5275498217782664,-0.32732715788625605,0.0,0.0,1.0,0.0,0.0,0.494664069150752,0.0,0.0,-0.0,0.0
2023-04-12,2338.3896484375,192.4499969482422,2.497381423143379,2.519901177038052,-0.18070669764795805,0.0,0.0,1.0,0.0,0.0,0.44084498697305463,-0.7989706452359857,0.0,0.0,0.0
2023-04-13,2347.20849609375,189.14999389648438,2.5184417082430954,2.5110214274200633,0.06500910006833535,0.0,0.0,1.0,0.0,0.0,0.3771333687754952,-1.7147327119185762,0.0,0.0,0.0
2023-04-17,2359.116455078125,189.4499969482422,2.52191732312311,2.500777917236132,0.21765995426011395,0.0,0.0,1.0,0.0,0.0,0.5073242962520208,0.1586059008397367,0.0,-0.0,0.0
2023-04-18,2332.112060546875,188.35000610351562,2.5162276331803763,2.492610987765698,0.2816194679364184,0.0,0.0,1.0,0.0,0.0,-1.1446825557560603,-0.5806233108713532,-0.0,0.0,0.0
2023-04-19,2343.720947265625,187.3000030517578,2.5267834680650947,2.486113990279917,0.5629291092322698,0.0,0.0,0.0,0.0,0.0,0.497784258104117,-0.5574743922125203,0.0,0.0,0.0
2023-04-20,2337.7919921875,195.8000030517578,2.479868424122776,2.4799281156232618,-0.0009353871094705833,0.0,0.0,1.0,0.0,0.0,-0.2529718857973373,4.5381739783801,-0.0,-0.0,-0.0
2023-04-21,2340.7314453125,199.25,2.4636584253042693,2.4739859466194454,-0.18430222830971774,0.0,0.0,1.0,0.0,0.0,0.12573629881629245,1.7620004568285053,0.0,-0.0,0.0
2023-04-24,2349.69970703125,201.39999389648438,2.45674986475206,2.4691130052281185,-0.24471691188968447,0.0,0.0,1.0,0.0,0.0,0.3831392848038906,1.0790433608453665,0.0,-0.0,0.0
2023-04-25,2367.686279296875,205.64999389648438,2.4434928388248687,2.465298309736263,-0.4558832244483747,0.0,0.0,1.0,0.0,0.0,0.7654838706325773,2.1102284651430603,0.0,-0.0,0.0
2023-04-26,2353.785400390625,211.35000610351562,2.41026456396277,2.462808178765117,-1.0787374728984798,0.0,0.0,0.0,0.0,0.0,-0.5871081413023171,2.7717055075140884,-0.0,-0.0,-0.0
2023-04-27,2368.682861328125,214.14999389648438,2.403412649366157,2.4621073580005155,-1.187538275327889,0.0,0.0,0.0,0.0,0.0,0.6329150030001784,1.3248108408368653,0.0,-0.0,0.0
2023-04-28,2411.979736328125,224.85000610351562,2.3727696162595757,2.4625572399256623,-1.8509026326421092,0.0,0.0,0.0,0.0,0.0,1.8278882203641045,4.9965036245592565,0.0,-0.0,0.0
2023-05-02,2432.45751953125,235.9499969482422,2.3330374449615836,2.4600987448288696,-2.393460578808694,1.0,0.0,0.0,0.0,0.0,0.8490031194996472,4.936620210548881,0.0,-0.0,0.0
2023-05-03,2411.581298828125,231.64999389648438,2.3428103663965083,2.458122091750418,-2.047232028896522,1.0,0.0,0.0,1.0,0.0,-0.8582357774185478,-1.8224213212009732,-0.8582357774185478,1.8224213212009732,0.9641855437824254
2023-05-04,2439.383056640625,238.14999389648438,2.3265997390593136,2.4552556096365032,-2.1182137706401036,1.0,0.0,0.0,1.0,0.0,1.1528434818270483,2.8059573370438295,1.1528434818270483,-2.8059573370438295,-1.6531138552167812
2023-05-05,2433.155029296875,239.85000610351562,2.316930306756869,2.452317808063382,-2.075995734587126,1.0,0.0,0.0,1.0,0.0,-0.2553115767036096,0.7138409618310471,-0.2553115767036096,-0.7138409618310471,-0.9691525385346567
2023-05-08,2463.19873046875,238.6999969482422,2.3340085606511067,2.4486121516067225,-1.66815838371528,0.0,0.0,0.0,1.0,0.0,1.234763128946903,-0.4794701380066324,1.234763128946903,0.4794701380066324,1.7142332669535354
2023-05-09,2470.822021484375,240.3000030517578,2.3304180210338363,2.4453907348160837,-1.5982699930315352,0.0,0.0,0.0,1.0,0.0,0.30948745309618,0.6703000100425571,0.30948745309618,-0.6703000100425571,-0.36081255694637715
2023-05-10,2487.81201171875,238.1999969482422,2.3460482489041112,2.4433074391203218,-1.3157849405406565,0.0,0.0,0.0,1.0,0.0,0.6876250125117389,-0.8739101443387409,0.6876250125117389,0.8739101443387409,1.5615351568504798
2023-05-11,2471.5693359375,242.64999389648438,2.3209885358486533,2.4403774550622095,-1.550380720564121,0.0,0.0,0.0,1.0,0.0,-0.6528899975054125,1.8681767444393094,-0.6528899975054125,-1.8681767444393094,-2.521066741944722
2023-05-12,2475.605224609375,240.85000610351562,2.330065821886847,2.436927322550844,-1.3425351036203788,0.0,0.0,0.0,1.0,0.0,0.1632925531641627,-0.7418041781351303,0.1632925531641627,0.7418041781351303,0.905096731299293
2023-05-15,2480.48779296875,235.85000610351562,2.353014474922078,2.432023657198243,-0.9863932041513834,0.0,0.0,0.0,1.0,0.0,0.19722726026099036,-2.0759808483671094,0.19722726026099036,2.0759808483671094,2.2732081086280997
2023-05-16,2445.16259765625,236.1999969482422,2.337188010963667,2.424727355848522,-1.1171461821779498,0.0,0.0,0.0,1.0,0.0,-1.4241229250405385,0.14839552074166207,-1.4241229250405385,-0.14839552074166207,-1.5725184457822006
2023-05-17,2430.713623046875,234.35000610351562,2.339124414843994,2.419311975174502,-1.021774755701493,0.0,0.0,0.0,1.0,0.0,-0.5909208092429008,-0.7832306810452438,-0.5909208092429008,0.7832306810452438,0.19230987180234305
2023-05-18,2425.482177734375,225.0500030517578,2.377463006486118,2.4153894756783183,-0.48941983513647075,0.0,0.0,1.0,1.0,0.0,-0.21522261046705848,-3.9684244973519966,-0.21522261046705848,3.9684244973519966,3.753201886884938
2023-05-19,2433.354248046875,236.10000610351562,2.332770463576325,2.409788332441034,-0.9979235514255688,0.0,0.0,0.0,0.0,0.0,0.32455692252717494,4.910021285010369,0.0,-0.0,0.0
2023-05-22,2446.3583984375,247.89999389648438,2.2893304153930916,2.4027405334589083,-1.4496900978606102,0.0,0.0,0.0,0.0,0.0,0.534412546018026,4.997876953800318,0.0,-0.0,0.0
2023-05-23,2445.909912109375,260.25,2.2405297773744164,2.3942094278270156,-1.8846590552365061,0.0,0.0,0.0,0.0,0.0,-0.018332813720645103,4.98185010390626,-0.0,-0.0,-0.0
2023-05-24,2431.660400390625,256.04998779296875,2.250956905104335,2.3865737773114564,-1.616029579999454,0.0,0.0,0.0,0.0,0.0,-0.5825853048880725,-1.613837543527863,-0.0,0.0,0.0
2023-05-25,2431.361328125,259.1499938964844,2.238799575723178,2.3783684009411186,-1.6233218240240268,0.0,0.0,0.0,0.0,0.0,-0.012299096764378792,1.2107034763938929,-0.0,-0.0,-0.0
2023-05-26,2497.677001953125,258.04998779296875,2.2699630623745066,2.37078778891549,-1.1841702139695898,0.0,0.0,0.0,0.0,0.0,2.727512075684202,-0.42446696099672776,0.0,0.0,0.0
2023-05-29,2511.7275390625,256.3999938964844,2.281987356714615,2.3629059771978738,-0.9881852907265507,0.0,0.0,0.0,0.0,0.0,0.5625442000061653,-0.6394086318686987,0.0,0.0,0.0
2023-05-30,2511.07958984375,251.10000610351562,2.302616764657631,2.3555959585823576,-0.6895255316026895,0.0,0.0,0.0,0.0,0.0,-0.025796954831802665,-2.0670779715807996,-0.0,0.0,0.0
2023-05-31,2461.205810546875,249.64999389648438,2.2883467632245065,2.3479999295838287,-0.8344920000642636,0.0,0.0,0.0,0.0,0.0,-1.9861488858653908,-0.5774640269954778,-0.0,0.0,0.0
2023-06-01,2454.579345703125,254.14999389648438,2.267786059723949,2.3393666826391235,-1.110799231365761,0.0,0.0,0.0,0.0,0.0,-0.26923651875653265,1.8025235770147363,-0.0,-0.0,-0.0
2023-06-02,2446.5576171875,255.64999389648438,2.2586279636638302,2.331992000623826,-1.2159294475359193,0.0,0.0,0.0,0.0,0.0,-0.3268066493620325,0.590202650412408,-0.0,-0.0,-0.0
2023-06-05,2468.530029296875,259.45001220703125,2.25281406975925,2.3249638554389915,-1.2739104100217935,0.0,0.0,0.0,0.0,0.0,0.8980950195088377,1.4864143951771602,0.0,-0.0,0.0
2023-06-06,2470.622802734375,263.0,2.2400715125166046,2.3177412436978098,-1.466942500325726,0.0,0.0,0.0,0.0,0.0,0.084778123525453,1.3682742824987715,0.0,-0.0,0.0
2023-06-07,2489.3564453125,274.8500061035156,2.203553983842148,2.3097432818650527,-2.0661206965228454,1.0,0.0,0.0,0.0,0.0,0.758255876105074,4.505705742781596,0.0,-0.0,0.0
2023-06-08,2490.85107421875,279.1499938964844,2.188630478042784,2.302355479001053,-2.171650751537631,1.0,0.0,0.0,1.0,0.0,0.060040775159553306,1.5644852455812819,0.060040775159553306,-1.5644852455812819,-1.5044444704217286
2023-06-09,2473.21337890625,276.20001220703125,2.1921482620511505,2.2953133327572193,-1.9645097882263611,0.0,0.0,0.0,1.0,0.0,-0.7080991511317913,-1.0567729729369257,-0.7080991511317913,1.0567729729369257,0.3486738218051344
2023-06-12,2475.40576171875,271.54998779296875,2.2100133661665176,2.2898881244207843,-1.517277225566842,0.0,0.0,0.0,1.0,0.0,0.08864511372930206,-1.6835714006330216,0.08864511372930206,1.6835714006330216,1.7722165143623236
2023-06-13,2511.9765625,267.79998779296875,2.238584809655164,2.2867397032439034,-0.912057310765152,0.0,0.0,0.0,1.0,0.0,1.4773659069072353,-1.3809612110382452,1.4773659069072353,1.3809612110382452,2.8583271179454806
2023-06-14,2542.86767578125,265.25,2.2603749518833576,2.283991856093465,-0.4548963538849241,0.0,0.0,1.0,1.0,0.0,1.2297532446125192,-0.9521986218087863,1.2297532446125192,0.9521986218087863,2.1819518664213056
2023-06-15,2543.56494140625,269.25,2.24568158020085,2.2812945841315164,-0.6884560335826261,0.0,0.0,0.0,0.0,0.0,0.027420444706605096,1.5080113100848225,0.0,-0.0,0.0
2023-06-16,2568.327392578125,266.1000061035156,2.2671379450849107,2.279634838742451,-0.243398475909554,0.0,0.0,1.0,0.0,0.0,0.9735332787762285,-1.1699141676822178,0.0,0.0,0.0
2023-06-19,2542.817626953125,263.6499938964844,2.2664056043154526,2.277381406864596,-0.21799653350610482,0.0,0.0,1.0,0.0,0.0,-0.9932443075099107,-0.9207110675819252,-0.0,0.0,0.0
2023-06-20,2548.09912109375,261.70001220703125,2.2759040612823367,2.275564274872879,0.0068863471328508095,0.0,0.0,1.0,0.0,0.0,0.20770243546539557,-0.7396099884677931,0.0,0.0,0.0
2023-06-21,2555.273681640625,260.6499938964844,2.2827361252056946,2.2734538707495986,0.19523239471586848,0.0,0.0,1.0,0.0,0.0,0.2815652062936769,-0.40122975222339763,0.0,0.0,0.0
2023-06-22,2526.574951171875,256.6000061035156,2.287101414333345,2.2723243000324223,0.3159349663195815,0.0,0.0,1.0,0.0,0.0,-1.1231176791334452,-1.5538031413026565,-0.0,0.0,0.0
2023-06-23,2505.89794921875,242.39999389648438,2.335813183032876,2.2725158787372894,1.3459384554848621,0.0,0.0,0.0,0.0,0.0,-0.8183807071915572,-5.533909535957992,-0.0,0.0,0.0
2023-06-26,2486.765625,250.60000610351562,2.2948801324967047,2.27057806732311,0.5431959525413553,0.0,0.0,0.0,0.0,0.0,-0.7634917545111808,3.382843404910729,-0.0,-0.0,-0.0
2023-06-27,2487.662353515625,253.10000610351562,2.285314042981762,2.2688489350570467,0.3824979866535374,0.0,0.0,1.0,0.0,0.0,0.03606003342695452,0.9976057219118095,0.0,-0.0,0.0
2023-06-28,2487.662353515625,253.10000610351562,2.285314042981762,2.267055255994973,0.4443194695795273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2023-06-30,2541.273193359375,249.85000610351562,2.3195597294343107,2.265125146759912,1.4762995385120916,0.0,0.0,0.0,0.0,0.0,2.155068985466846,-1.2840774087815587,0.0,0.0,0.0
2023-07-03,2606.49267578125,248.4499969482422,2.3505191884568144,2.265716770922595,2.2248202631388097,0.0,1.0,0.0,0.0,0.0,2.5664097269156416,-0.5603398523406078,0.0,0.0,0.0
2023-07-04,2579.637451171875,247.10000610351562,2.345611007544657,2.267592790660981,1.9206131825220814,0.0,0.0,0.0,0.0,1.0,-1.0303203557372576,-0.5433652088181695,1.0303203557372576,-0.5433652088181695,0.48695514691908803
2023-07-05,2575.402587890625,245.64999389648438,2.349853411920886,2.27123691181253,1.8305429919526122,0.0,0.0,0.0,0.0,1.0,-0.16416505657902425,-0.5868118863679106,0.16416505657902425,-0.5868118863679106,-0.42264682978888635
2023-07-06,2629.461669921875,246.4499969482422,2.367375295209161,2.2751175248160243,1.9974070390457994,0.0,0.0,0.0,0.0,1.0,2.0990536503082025,0.3256678492306042,-2.0990536503082025,0.3256678492306042,-1.7733858010775982
2023-07-07,2624.329833984375,243.75,2.376437731213547,2.2797054633323697,1.9663071875868803,0.0,0.0,0.0,0.0,1.0,-0.19516679007731685,-1.095555683374272,0.19516679007731685,-1.095555683374272,-0.900388893296955
2023-07-10,2725.422607421875,242.0500030517578,2.421234451371627,2.284747842965607,2.4588121384458366,0.0,1.0,0.0,0.0,1.0,3.8521367294756637,-0.697434645432693,-3.8521367294756637,-0.697434645432693,-4.549571374908357
2023-07-11,2754.96826171875,244.1999969482422,2.4231736520937353,2.289454052811578,2.1927608413595716,0.0,1.0,0.0,0.0,1.0,1.0840760701263719,0.8882436973258967,-1.0840760701263719,0.8882436973258967,-0.19583237280047516
2023-07-12,2758.007568359375,240.85000610351562,2.438089444079395,2.2939698087923035,2.159575936902348,0.0,1.0,0.0,0.0,1.0,0.11032093120117992,-1.371822639881759,-0.11032093120117992,-1.371822639881759,-1.482143571082939
2023-07-13,2733.3447265625,237.1999969482422,2.4443776585723085,2.29917083863723,2.012767366196416,0.0,1.0,0.0,0.0,1.0,-0.8942267628201606,-1.5154698205424588,0.8942267628201606,-1.5154698205424588,-0.6212430577222983
2023-07-14,2731.052734375,241.89999389648438,2.4239180384506467,2.3043752379281197,1.5862765414128994,0.0,0.0,0.0,0.0,1.0,-0.0838530231926704,1.98144899186814,0.0838530231926704,1.98144899186814,2.0653020150608103
2023-07-17,2786.85546875,245.6999969482422,2.4285578999528914,2.310039569137755,1.5167709703972345,0.0,0.0,0.0,0.0,1.0,2.0432682852522976,1.570898366117346,-2.0432682852522976,1.570898366117346,-0.47236991913495174
2023-07-18,2810.52197265625,246.5500030517578,2.4335606754230974,2.3160644559932164,1.4594639798444005,0.0,0.0,0.0,0.0,1.0,0.8492189197333966,0.3459528343806584,-0.8492189197333966,0.3459528343806584,-0.5032660853527382
2023-07-19,2831.8466796875,245.6999969482422,2.4445730477131757,2.3228811738331023,1.4753465162589858,0.0,0.0,0.0,0.0,1.0,0.7587454301627661,-0.3447601269496614,-0.7587454301627661,-0.3447601269496614,-1.1035055571124275
2023-07-20,2610.628173828125,244.14999389648438,2.3695633854770493,2.3284148205542654,0.5161338592350682,0.0,0.0,0.0,0.0,1.0,-7.81181083870639,-0.6308518807529029,7.81181083870639,-0.6308518807529029,7.180958957953488
2023-07-21,2529.8134765625,241.75,2.3479967199915106,2.333727028619223,0.18956856847992654,0.0,0.0,1.0,0.0,1.0,-3.0956035055394904,-0.9829997773835419,3.0956035055394904,-0.9829997773835419,2.1126037281559484
2023-07-24,2478.644287109375,238.0,2.3431963575917223,2.3387619651372424,0.06301538810220529,0.0,0.0,1.0,0.0,0.0,-2.022646725823185,-1.5511892450879028,-0.0,0.0,0.0
2023-07-25,2477.050048828125,260.1499938964844,2.2535652704315696,2.3402136952794104,-1.2736281584934317,0.0,0.0,0.0,0.0,0.0,-0.06431896216577693,9.306720124573275,-0.0,-0.0,-0.0
2023-07-26,2517.3076171875,255.5,2.287722793831322,2.341851628085282,-0.8193313725333486,0.0,0.0,0.0,0.0,0.0,1.625222242821489,-1.7874280244398744,0.0,0.0,0.0
2023-07-27,2493.890380859375,253.0,2.2882096834026986,2.3427794524692604,-0.838646401968539,0.0,0.0,0.0,0.0,0.0,-0.9302492936595574,-0.9784735812133127,-0.0,0.0,0.0
2023-07-28,2518.9521484375,258.54998779296875,2.276509228289902,2.343807040738896,-1.0562839426182744,0.0,0.0,0.0,0.0,0.0,1.0049265906181937,2.1936710644145263,0.0,-0.0,0.0
2023-07-31,2540.276611328125,273.29998779296875,2.2294582079121623,2.342551049499804,-1.7234959579165972,0.0,0.0,0.0,0.0,0.0,0.8465608568170913,5.704892940010864,0.0,-0.0,0.0
2023-08-01,2504.353515625,273.20001220703125,2.2155817302381013,2.3408569203638923,-1.835396909439803,0.0,0.0,0.0,0.0,0.0,-1.4141411034896523,-0.036580896598226165,-0.0,0.0,0.0
2023-08-02,2477.59814453125,267.70001220703125,2.2251778836351157,2.3391660477756515,-1.6166082044259982,0.0,0.0,0.0,0.0,0.0,-1.0683544047124238,-2.013177069637939,-0.0,0.0,0.0
2023-08-03,2467.184814453125,274.8500061035156,2.1946075118647017,2.3362284273309517,-1.896962731609236,0.0,0.0,0.0,0.0,0.0,-0.4202993976690772,2.670897859711263,-0.0,-0.0,-0.0
